FTX-F1	FFS-TX	fFS-F1	TX-F1-diet	TX-diet	FS-TX-diet	FS-F1-diet	F1-diet	CTX-F1	CFS-TX	CFS-F1	CFS-F1	ENSOARG00000017163	7	KRT86	synonym (from ensembl)
ENSOARG00000011391	ENSOARG00000006822										ENSOARG00000014514	ENSOARG00000013019	2		
ENSOARG00000011433	ENSOARG00000006901										ENSOARG00000014616	ENSOARG00000006408	2		
ENSOARG00000011449	ENSOARG00000006911										ENSOARG00000014731	ENSOARG00000005238	2		
ENSOARG00000011522	ENSOARG00000006979										ENSOARG00000014745	ENSOARG00000003044	2		
ENSOARG00000011575	ENSOARG00000006993										ENSOARG00000014856	ENSOARG00000009843	2		
ENSOARG00000011582	ENSOARG00000006999										ENSOARG00000015190	ENSOARG00000003601	2		
ENSOARG00000011615	ENSOARG00000007029										ENSOARG00000015547	ENSOARG00000007580	2		
ENSOARG00000011708	ENSOARG00000007044										ENSOARG00000016372	ENSOARG00000011522	2		
ENSOARG00000011939	ENSOARG00000007200										ENSOARG00000016859	ENSOARG00000000130	2		
ENSOARG00000011945	ENSOARG00000007244										ENSOARG00000016979	ENSOARG00000010382	2		
ENSOARG00000011991	ENSOARG00000007252										ENSOARG00000017163	ENSOARG00000016859	2		
ENSOARG00000012018	ENSOARG00000007262										ENSOARG00000017187	ENSOARG00000025549	2		
ENSOARG00000012024	ENSOARG00000007287										ENSOARG00000017203	ENSOARG00000024669	2		
ENSOARG00000012043	ENSOARG00000007329										ENSOARG00000017975	ENSOARG00000007919	2		
ENSOARG00000012094	ENSOARG00000007414										ENSOARG00000018281	ENSOARG00000012936	2		
ENSOARG00000012134	ENSOARG00000007432										ENSOARG00000018549	ENSOARG00000003867	2		
ENSOARG00000012149	ENSOARG00000007494										ENSOARG00000019235	ENSOARG00000013183	2		
ENSOARG00000012165	ENSOARG00000007510										ENSOARG00000019829	ENSOARG00000006087	2		
ENSOARG00000012206	ENSOARG00000007534										ENSOARG00000020194	ENSOARG00000005471	2		
ENSOARG00000012224	ENSOARG00000007549										ENSOARG00000020431	ENSOARG00000000848	2		
ENSOARG00000012659	ENSOARG00000007579										ENSOARG00000020481	ENSOARG00000013724	2		
ENSOARG00000012668	ENSOARG00000007580										ENSOARG00000023487	ENSOARG00000014661	2		
ENSOARG00000012705	ENSOARG00000007622										ENSOARG00000024669	ENSOARG00000018427	2		
ENSOARG00000012848	ENSOARG00000007648										ENSOARG00000025788	ENSOARG00000019883	2		
ENSOARG00000012893	ENSOARG00000007656										ENSOARG00000026516	ENSOARG00000014729	2		
ENSOARG00000012958	ENSOARG00000007666										TX-F1-diet	ENSOARG00000000684	2		
ENSOARG00000013019	ENSOARG00000007696										ENSOARG00000000531	ENSOARG00000000858	2		
ENSOARG00000013044	ENSOARG00000007720										ENSOARG00000000870	ENSOARG00000020626	2		
ENSOARG00000013100	ENSOARG00000007738										ENSOARG00000000879	ENSOARG00000001395	2		
ENSOARG00000013211	ENSOARG00000007745										ENSOARG00000000936	ENSOARG00000017123	2		
ENSOARG00000013273	ENSOARG00000007753										ENSOARG00000001346	ENSOARG00000002079	2		
ENSOARG00000013430	ENSOARG00000007775										ENSOARG00000001968	ENSOARG00000007579	2		
ENSOARG00000013521	ENSOARG00000007806										ENSOARG00000002031	ENSOARG00000002746	2		
ENSOARG00000013538	ENSOARG00000008011										ENSOARG00000003044	ENSOARG00000005318	2		
ENSOARG00000013545	ENSOARG00000008063										ENSOARG00000003121	ENSOARG00000013545	2		
ENSOARG00000013628	ENSOARG00000008076										ENSOARG00000005014	ENSOARG00000004049	2		
ENSOARG00000013669	ENSOARG00000008189										ENSOARG00000005450	ENSOARG00000010230	2		
ENSOARG00000013694	ENSOARG00000008243										ENSOARG00000005699	ENSOARG00000004881	2		
ENSOARG00000013714	ENSOARG00000008285										ENSOARG00000005854	ENSOARG00000017882	2		
ENSOARG00000013724	ENSOARG00000008313										ENSOARG00000006408	ENSOARG00000007720	2		
ENSOARG00000013790	ENSOARG00000008351										ENSOARG00000006557	ENSOARG00000011582	2		
ENSOARG00000014073	ENSOARG00000008399										ENSOARG00000006941	ENSOARG00000010691	2		
ENSOARG00000014123	ENSOARG00000008460										ENSOARG00000007322	ENSOARG00000006085	2		
ENSOARG00000014207	ENSOARG00000008468										ENSOARG00000007849	ENSOARG00000018091	2		
ENSOARG00000014226	ENSOARG00000008491										ENSOARG00000007935	ENSOARG00000001783	2		
ENSOARG00000014232	ENSOARG00000008648										ENSOARG00000008330	ENSOARG00000009225	2		
ENSOARG00000014509	ENSOARG00000008650										ENSOARG00000008660	ENSOARG00000013628	2		
ENSOARG00000014586	ENSOARG00000008705										ENSOARG00000008867	ENSOARG00000009750	2		
ENSOARG00000014717	ENSOARG00000008743										ENSOARG00000008913	ENSOARG00000013044	2		
ENSOARG00000014729	ENSOARG00000008752										ENSOARG00000009028	ENSOARG00000010208	2		
ENSOARG00000014801	ENSOARG00000008786										ENSOARG00000009233	ENSOARG00000004829	2		
ENSOARG00000014841	ENSOARG00000008842										ENSOARG00000009752	ENSOARG00000010496	2		
ENSOARG00000014898	ENSOARG00000008896										ENSOARG00000009843	ENSOARG00000007200	2		
ENSOARG00000014986	ENSOARG00000008899										ENSOARG00000009884	ENSOARG00000011615	2		
ENSOARG00000015034	ENSOARG00000008961										ENSOARG00000010088	ENSOARG00000010603	2		
ENSOARG00000015132	ENSOARG00000008976										ENSOARG00000010120	ENSOARG00000012893	2		
ENSOARG00000015262	ENSOARG00000008988										ENSOARG00000010382	ENSOARG00000013538	2		
ENSOARG00000015267	ENSOARG00000009063										ENSOARG00000010561	ENSOARG00000011945	2		
ENSOARG00000015424	ENSOARG00000009079										ENSOARG00000010710	ENSOARG00000013694	2		
ENSOARG00000015432	ENSOARG00000009107										ENSOARG00000011052	ENSOARG00000013100	2		
ENSOARG00000015522	ENSOARG00000009154										ENSOARG00000011391	ENSOARG00000014073	2		
ENSOARG00000015578	ENSOARG00000009170										ENSOARG00000011449	ENSOARG00000014586	2		
ENSOARG00000015700	ENSOARG00000009194										ENSOARG00000011622	ENSOARG00000006901	2		
ENSOARG00000015830	ENSOARG00000009225										ENSOARG00000012165	ENSOARG00000014801	2		
ENSOARG00000015892	ENSOARG00000009226										ENSOARG00000012206	ENSOARG00000002924	2		
ENSOARG00000015895	ENSOARG00000009230										ENSOARG00000012224	ENSOARG00000014898	2		
ENSOARG00000015928	ENSOARG00000009233										ENSOARG00000012264	ENSOARG00000000729	2		
ENSOARG00000016098	ENSOARG00000009246										ENSOARG00000012695	ENSOARG00000015132	2		
ENSOARG00000016225	ENSOARG00000009325										ENSOARG00000012848	ENSOARG00000011081	2		
ENSOARG00000016322	ENSOARG00000009333										ENSOARG00000013019	ENSOARG00000003213	2		
ENSOARG00000016391	ENSOARG00000009347										ENSOARG00000014199	ENSOARG00000015700	2		
ENSOARG00000016626	ENSOARG00000009410										ENSOARG00000014283	ENSOARG00000017251	2		
ENSOARG00000016786	ENSOARG00000009443										ENSOARG00000014509	ENSOARG00000000465	2		
ENSOARG00000016825	ENSOARG00000009454										ENSOARG00000014564	ENSOARG00000010704	2		
ENSOARG00000016834	ENSOARG00000009463										ENSOARG00000014856	ENSOARG00000002674	2		
ENSOARG00000016842	ENSOARG00000009469										ENSOARG00000015237	ENSOARG00000015432	2		
ENSOARG00000017011	ENSOARG00000009508										ENSOARG00000016092	ENSOARG00000015424	2		
ENSOARG00000017040	ENSOARG00000009610										ENSOARG00000016098	ENSOARG00000018245	2		
ENSOARG00000017163	ENSOARG00000009670										ENSOARG00000016786	ENSOARG00000002539	2		
ENSOARG00000017181	ENSOARG00000009671										ENSOARG00000017123	ENSOARG00000018022	2		
ENSOARG00000017237	ENSOARG00000009748										ENSOARG00000017163	ENSOARG00000015973	1		
ENSOARG00000017242	ENSOARG00000009750										ENSOARG00000017490	ENSOARG00000015908	1		
ENSOARG00000017251	ENSOARG00000009753										ENSOARG00000018362	ENSOARG00000015853	1		
ENSOARG00000017490	ENSOARG00000009764										ENSOARG00000018795	ENSOARG00000015673	1		
ENSOARG00000017532	ENSOARG00000009837										ENSOARG00000018906	ENSOARG00000015628	1		
ENSOARG00000017791	ENSOARG00000009845										ENSOARG00000020289	ENSOARG00000015469	1		
ENSOARG00000017823	ENSOARG00000009901										ENSOARG00000020469	ENSOARG00000015462	1		
ENSOARG00000017882	ENSOARG00000009903										ENSOARG00000020481	ENSOARG00000015422	1		
ENSOARG00000017948	ENSOARG00000009948										ENSOARG00000020838	ENSOARG00000015403	1		
ENSOARG00000017964	ENSOARG00000010088										ENSOARG00000023487	ENSOARG00000015346	1		
ENSOARG00000018022	ENSOARG00000010127										ENSOARG00000024669	ENSOARG00000015194	1		
ENSOARG00000018049	ENSOARG00000010208										ENSOARG00000025214	ENSOARG00000015152	1		
ENSOARG00000018091	ENSOARG00000010267										ENSOARG00000025549	ENSOARG00000015118	1		
ENSOARG00000018245	ENSOARG00000010270										ENSOARG00000026322	ENSOARG00000015044	1		
ENSOARG00000018258	ENSOARG00000010319										TX-diet	ENSOARG00000014779	1		
ENSOARG00000018268	ENSOARG00000010336										ENSOARG00000000345	ENSOARG00000014718	1		
ENSOARG00000018438	ENSOARG00000010384										ENSOARG00000000531	ENSOARG00000014701	1		
ENSOARG00000018504	ENSOARG00000010434										ENSOARG00000000549	ENSOARG00000014488	1		
ENSOARG00000018568	ENSOARG00000010485										ENSOARG00000000848	ENSOARG00000014336	1		
ENSOARG00000018795	ENSOARG00000010496										ENSOARG00000000870	ENSOARG00000014212	1		
ENSOARG00000018906	ENSOARG00000010509										ENSOARG00000001346	ENSOARG00000014116	1		
ENSOARG00000018916	ENSOARG00000010543										ENSOARG00000001554	ENSOARG00000014011	1		
ENSOARG00000019102	ENSOARG00000010597										ENSOARG00000001587	ENSOARG00000013891	1		
ENSOARG00000019122	ENSOARG00000010603										ENSOARG00000001968	ENSOARG00000013832	1		
ENSOARG00000019213	ENSOARG00000010622										ENSOARG00000001985	ENSOARG00000013727	1		
ENSOARG00000019329	ENSOARG00000010633										ENSOARG00000002489	ENSOARG00000013608	1		
ENSOARG00000019333	ENSOARG00000010649										ENSOARG00000002562	ENSOARG00000013529	1		
ENSOARG00000019400	ENSOARG00000010670										ENSOARG00000002778	ENSOARG00000013410	1		
ENSOARG00000019768	ENSOARG00000010691										ENSOARG00000002865	ENSOARG00000013370	1		
ENSOARG00000019786	ENSOARG00000010704										ENSOARG00000002866	ENSOARG00000013326	1		
ENSOARG00000019884	ENSOARG00000010726										ENSOARG00000002973	ENSOARG00000013090	1		
ENSOARG00000019994	ENSOARG00000010770										ENSOARG00000003121	ENSOARG00000013063	1		
ENSOARG00000020008	ENSOARG00000010797										ENSOARG00000003437	ENSOARG00000012852	1		
ENSOARG00000020032	ENSOARG00000010808										ENSOARG00000003601	ENSOARG00000012634	1		
ENSOARG00000020121	ENSOARG00000010839										ENSOARG00000003624	ENSOARG00000012439	1		
ENSOARG00000020131	ENSOARG00000010854										ENSOARG00000003895	ENSOARG00000012368	1		
ENSOARG00000020158	ENSOARG00000010881										ENSOARG00000004062	ENSOARG00000012105	1		
ENSOARG00000020178	ENSOARG00000010884										ENSOARG00000004930	ENSOARG00000012074	1		
ENSOARG00000020185	ENSOARG00000010934										ENSOARG00000005014	ENSOARG00000012021	1		
ENSOARG00000020198	ENSOARG00000010952										ENSOARG00000005078	ENSOARG00000011920	1		
ENSOARG00000020214	ENSOARG00000010998										ENSOARG00000005315	ENSOARG00000011846	1		
ENSOARG00000020215	ENSOARG00000011003										ENSOARG00000005471	ENSOARG00000011836	1		
ENSOARG00000020371	ENSOARG00000011072										ENSOARG00000005526	ENSOARG00000011817	1		
ENSOARG00000020393	ENSOARG00000011081										ENSOARG00000005699	ENSOARG00000011798	1		
ENSOARG00000020439	ENSOARG00000011110										ENSOARG00000005709	ENSOARG00000011792	1		
ENSOARG00000020451	ENSOARG00000011235										ENSOARG00000005722	ENSOARG00000011780	1		
ENSOARG00000020463	ENSOARG00000011304										ENSOARG00000005780	ENSOARG00000011725	1		
ENSOARG00000020469	ENSOARG00000011400										ENSOARG00000005888	ENSOARG00000011649	1		
ENSOARG00000020515	ENSOARG00000011407										ENSOARG00000006314	ENSOARG00000011549	1		
ENSOARG00000020522	ENSOARG00000011416										ENSOARG00000006737	ENSOARG00000011416	1		
ENSOARG00000020543	ENSOARG00000011501										ENSOARG00000006822	ENSOARG00000011400	1		
ENSOARG00000020689	ENSOARG00000011530										ENSOARG00000006867	ENSOARG00000011110	1		
ENSOARG00000020727	ENSOARG00000011549										ENSOARG00000006909	ENSOARG00000011003	1		
ENSOARG00000020838	ENSOARG00000011582										ENSOARG00000006941	ENSOARG00000010952	1		
ENSOARG00000021018	ENSOARG00000011615										ENSOARG00000007029	ENSOARG00000010884	1		
ENSOARG00000021037	ENSOARG00000011624										ENSOARG00000007044	ENSOARG00000010854	1		
ENSOARG00000021138	ENSOARG00000011649										ENSOARG00000007322	ENSOARG00000010808	1		
ENSOARG00000021185	ENSOARG00000011685										ENSOARG00000007549	ENSOARG00000010726	1		
ENSOARG00000021920	ENSOARG00000011716										ENSOARG00000008063	ENSOARG00000010633	1		
ENSOARG00000025214	ENSOARG00000011725										ENSOARG00000008186	ENSOARG00000010543	1		
ENSOARG00000025296	ENSOARG00000011764										ENSOARG00000008330	ENSOARG00000010434	1		
ENSOARG00000025412	ENSOARG00000011780										ENSOARG00000008351	ENSOARG00000010336	1		
ENSOARG00000025549	ENSOARG00000011782										ENSOARG00000008367	ENSOARG00000010270	1		
ENSOARG00000025717	ENSOARG00000011792										ENSOARG00000008480	ENSOARG00000010127	1		
ENSOARG00000025935	ENSOARG00000011794										ENSOARG00000008637	ENSOARG00000009903	1		
ENSOARG00000026322	ENSOARG00000011798										ENSOARG00000008775	ENSOARG00000009845	1		
ENSOARG00000026946	ENSOARG00000011809										ENSOARG00000009233	ENSOARG00000009753	1		
	ENSOARG00000011817										ENSOARG00000009463	ENSOARG00000009671	1		
	ENSOARG00000011825										ENSOARG00000009518	ENSOARG00000009610	1		
	ENSOARG00000011836										ENSOARG00000009752	ENSOARG00000009454	1		
	ENSOARG00000011840										ENSOARG00000009798	ENSOARG00000009347	1		
	ENSOARG00000011846										ENSOARG00000009958	ENSOARG00000009325	1		
	ENSOARG00000011852										ENSOARG00000010026	ENSOARG00000009230	1		
	ENSOARG00000011885										ENSOARG00000010638	ENSOARG00000009170	1		
	ENSOARG00000011920										ENSOARG00000010649	ENSOARG00000009107	1		
	ENSOARG00000011939										ENSOARG00000010816	ENSOARG00000009063	1		
	ENSOARG00000011945										ENSOARG00000011052	ENSOARG00000008976	1		
	ENSOARG00000012013										ENSOARG00000011180	ENSOARG00000008896	1		
	ENSOARG00000012021										ENSOARG00000011356	ENSOARG00000008705	1		
	ENSOARG00000012024										ENSOARG00000011449	ENSOARG00000008648	1		
	ENSOARG00000012029										ENSOARG00000011789	ENSOARG00000008468	1		
	ENSOARG00000012074										ENSOARG00000011915	ENSOARG00000008399	1		
	ENSOARG00000012080										ENSOARG00000012056	ENSOARG00000008285	1		
	ENSOARG00000012105										ENSOARG00000012149	ENSOARG00000008189	1		
	ENSOARG00000012130										ENSOARG00000012165	ENSOARG00000008011	1		
	ENSOARG00000012149										ENSOARG00000012224	ENSOARG00000007775	1		
	ENSOARG00000012165										ENSOARG00000012362	ENSOARG00000007745	1		
	ENSOARG00000012224										ENSOARG00000012437	ENSOARG00000007696	1		
	ENSOARG00000012362										ENSOARG00000012848	ENSOARG00000007648	1		
	ENSOARG00000012368										ENSOARG00000012958	ENSOARG00000007534	1		
	ENSOARG00000012406										ENSOARG00000013047	ENSOARG00000007494	1		
	ENSOARG00000012439										ENSOARG00000013449	ENSOARG00000007414	1		
	ENSOARG00000012449										ENSOARG00000013545	ENSOARG00000007287	1		
	ENSOARG00000012634										ENSOARG00000013669	ENSOARG00000007252	1		
	ENSOARG00000012717										ENSOARG00000013716	ENSOARG00000006999	1		
	ENSOARG00000012852										ENSOARG00000013724	ENSOARG00000006979	1		
	ENSOARG00000012893										ENSOARG00000014199	ENSOARG00000006756	1		
	ENSOARG00000012936										ENSOARG00000014207	ENSOARG00000006675	1		
	ENSOARG00000012954										ENSOARG00000014661	ENSOARG00000006577	1		
	ENSOARG00000012958										ENSOARG00000014729	ENSOARG00000006521	1		
	ENSOARG00000013044										ENSOARG00000014766	ENSOARG00000006407	1		
	ENSOARG00000013063										ENSOARG00000014836	ENSOARG00000006211	1		
	ENSOARG00000013075										ENSOARG00000015034	ENSOARG00000006146	1		
	ENSOARG00000013090										ENSOARG00000015579	ENSOARG00000006043	1		
	ENSOARG00000013100										ENSOARG00000015752	ENSOARG00000006033	1		
	ENSOARG00000013104										ENSOARG00000016178	ENSOARG00000005821	1		
	ENSOARG00000013183										ENSOARG00000016212	ENSOARG00000005783	1		
	ENSOARG00000013326										ENSOARG00000016305	ENSOARG00000005513	1		
	ENSOARG00000013358										ENSOARG00000016359	ENSOARG00000005462	1		
	ENSOARG00000013370										ENSOARG00000017011	ENSOARG00000005367	1		
	ENSOARG00000013375										ENSOARG00000017123	ENSOARG00000005247	1		
	ENSOARG00000013410										ENSOARG00000017163	ENSOARG00000005169	1		
	ENSOARG00000013500										ENSOARG00000017237	ENSOARG00000005106	1		
	ENSOARG00000013521										ENSOARG00000017490	ENSOARG00000004944	1		
	ENSOARG00000013529										ENSOARG00000017805	ENSOARG00000004915	1		
	ENSOARG00000013538										ENSOARG00000017823	ENSOARG00000004611	1		
	ENSOARG00000013580										ENSOARG00000018146	ENSOARG00000004454	1		
	ENSOARG00000013608										ENSOARG00000018277	ENSOARG00000004394	1		
	ENSOARG00000013617										ENSOARG00000018362	ENSOARG00000004247	1		
	ENSOARG00000013628										ENSOARG00000018396	ENSOARG00000004211	1		
	ENSOARG00000013669										ENSOARG00000018906	ENSOARG00000004145	1		
	ENSOARG00000013694										ENSOARG00000018916	ENSOARG00000003856	1		
	ENSOARG00000013727										ENSOARG00000018930	ENSOARG00000003820	1		
	ENSOARG00000013772										ENSOARG00000019698	ENSOARG00000003729	1		
	ENSOARG00000013790										ENSOARG00000020131	ENSOARG00000003701	1		
	ENSOARG00000013832										ENSOARG00000020158	ENSOARG00000003517	1		
	ENSOARG00000013859										ENSOARG00000020178	ENSOARG00000003452	1		
	ENSOARG00000013891										ENSOARG00000020469	ENSOARG00000003401	1		
	ENSOARG00000013963										ENSOARG00000020626	ENSOARG00000003319	1		
	ENSOARG00000014011										ENSOARG00000020689	ENSOARG00000003030	1		
	ENSOARG00000014051										ENSOARG00000021020	ENSOARG00000002844	1		
	ENSOARG00000014073										ENSOARG00000025935	ENSOARG00000002724	1		
	ENSOARG00000014116										ENSOARG00000026322	ENSOARG00000002402	1		
	ENSOARG00000014123										FTX-F1	ENSOARG00000002211	1		
	ENSOARG00000014124										ENSOARG00000000123	ENSOARG00000002035	1		
	ENSOARG00000014207										ENSOARG00000000304	ENSOARG00000001827	1		
	ENSOARG00000014212										ENSOARG00000000327	ENSOARG00000001544	1		
	ENSOARG00000014253										ENSOARG00000000412	ENSOARG00000001525	1		
	ENSOARG00000014336										ENSOARG00000000465	ENSOARG00000001456	1		
	ENSOARG00000014470										ENSOARG00000000522	ENSOARG00000001308	1		
	ENSOARG00000014488										ENSOARG00000000675	ENSOARG00000001160	1		
	ENSOARG00000014509										ENSOARG00000000684	ENSOARG00000001035	1		
	ENSOARG00000014586										ENSOARG00000000729	ENSOARG00000000950	1		
	ENSOARG00000014661										ENSOARG00000000741	ENSOARG00000000838	1		
	ENSOARG00000014686										ENSOARG00000000778	ENSOARG00000000612	1		
	ENSOARG00000014701										ENSOARG00000000858	ENSOARG00000000484	1		
	ENSOARG00000014710										ENSOARG00000001111	ENSOARG00000000443	1		
	ENSOARG00000014717										ENSOARG00000001134	ENSOARG00000000348	1		
	ENSOARG00000014718										ENSOARG00000001254	ENSOARG00000000412	1		
	ENSOARG00000014751										ENSOARG00000001395	ENSOARG00000015892	1		
	ENSOARG00000014779										ENSOARG00000001554	ENSOARG00000012501	1		
	ENSOARG00000014801										ENSOARG00000001587	ENSOARG00000021037	1		
	ENSOARG00000014836										ENSOARG00000001637	ENSOARG00000020727	1		
	ENSOARG00000014841										ENSOARG00000001735	ENSOARG00000016918	1		
	ENSOARG00000014885										ENSOARG00000001745	ENSOARG00000020431	1		
	ENSOARG00000014898										ENSOARG00000001783	ENSOARG00000020393	1		
	ENSOARG00000014986										ENSOARG00000001848	ENSOARG00000020214	1		
	ENSOARG00000015034										ENSOARG00000001968	ENSOARG00000020185	1		
	ENSOARG00000015044										ENSOARG00000001985	ENSOARG00000020032	1		
	ENSOARG00000015076										ENSOARG00000002050	ENSOARG00000019994	1		
	ENSOARG00000015118										ENSOARG00000002053	ENSOARG00000002639	1		
	ENSOARG00000015132										ENSOARG00000002079	ENSOARG00000006716	1		
	ENSOARG00000015144										ENSOARG00000002489	ENSOARG00000006855	1		
	ENSOARG00000015152										ENSOARG00000002539	ENSOARG00000012043	1		
	ENSOARG00000015167										ENSOARG00000002639	ENSOARG00000004415	1		
	ENSOARG00000015194										ENSOARG00000002674	ENSOARG00000006218	1		
	ENSOARG00000015267										ENSOARG00000002688	ENSOARG00000019613	1		
	ENSOARG00000015297										ENSOARG00000002693	ENSOARG00000011225	1		
	ENSOARG00000015346										ENSOARG00000002746	ENSOARG00000010855	1		
	ENSOARG00000015386										ENSOARG00000002778	ENSOARG00000000522	1		
	ENSOARG00000015403										ENSOARG00000002790	ENSOARG00000015522	1		
	ENSOARG00000015421										ENSOARG00000002798	ENSOARG00000013449	1		
	ENSOARG00000015422										ENSOARG00000002887	ENSOARG00000005849	1		
	ENSOARG00000015424										ENSOARG00000002924	ENSOARG00000006659	1		
	ENSOARG00000015432										ENSOARG00000002991	ENSOARG00000009518	1		
	ENSOARG00000015447										ENSOARG00000003042	ENSOARG00000020289	1		
	ENSOARG00000015462										ENSOARG00000003044	ENSOARG00000009344	1		
	ENSOARG00000015467										ENSOARG00000003121	ENSOARG00000008337	1		
